PREFIXO SIGMA;NOME DA LINHA;SERVICO;LOCALIDADE;HORARIO;DIA_PARTIDA;TIPO_VEICULO;FREQUENCIA;LAT;LON;SENTIDO;SEQUENCIA
MGRN0213055;BELO HORIZONTE(MG) - NATAL(RN);69906000;JOAO MONLEVADE;12:10;D+2;FROTA SEMI E CONV - 46 LUGARES;Sexta;-19,80563869;-43,17457127;VOLTA;12
MGRN0213055;BELO HORIZONTE(MG) - NATAL(RN);69906000;BELO HORIZONTE;15:50;D+2;FROTA SEMI E CONV - 46 LUGARES;Sexta;-19,93752429;-43,92645317;VOLTA;13
MGRN0213055;BELO HORIZONTE(MG) - NATAL(RN);69914000;BELO HORIZONTE;11:00;D+0;FROTA SEMI E CONV - 46 LUGARES;Terça;-19,93752429;-43,92645317;IDA;1
MGRN0213055;BELO HORIZONTE(MG) - NATAL(RN);69914000;JOAO MONLEVADE;12:55;D+0;FROTA SEMI E CONV - 46 LUGARES;Terça;-19,80563869;-43,17457127;IDA;2
MGRN0213055;BELO HORIZONTE(MG) - NATAL(RN);69914000;CORONEL FABRICIANO;15:55;D+0;FROTA SEMI E CONV - 46 LUGARES;Terça;-19,52505284;-42,62434658;IDA;3
MGRN0213055;BELO HORIZONTE(MG) - NATAL(RN);69914000;GOVERNADOR VALADARES;18:45;D+0;FROTA SEMI E CONV - 46 LUGARES;Terça;-18,8528824;-41,94708133;IDA;4
MGRN0213055;BELO HORIZONTE(MG) - NATAL(RN);69914000;TEOFILO OTONI;20:55;D+0;FROTA SEMI E CONV - 46 LUGARES;Terça;-17,86253981;-41,50963517;IDA;5
MGRN0213055;BELO HORIZONTE(MG) - NATAL(RN);69914000;VITORIA DA CONQUISTA;03:10;D+1;FROTA SEMI E CONV - 46 LUGARES;Terça;-14,84800481;-40,83980954;IDA;6
MGRN0213055;BELO HORIZONTE(MG) - NATAL(RN);69914000;FEIRA DE SANTANA;09:55;D+1;FROTA SEMI E CONV - 46 LUGARES;Terça;-12,22928425;-38,9600331;IDA;7
MGRN0213055;BELO HORIZONTE(MG) - NATAL(RN);69914000;ARACAJU;14:55;D+1;FROTA SEMI E CONV - 46 LUGARES;Terça;-10,9072158;-37,04821264;IDA;8
MGRN0213055;BELO HORIZONTE(MG) - NATAL(RN);69914000;MACEIO;19:40;D+1;FROTA SEMI E CONV - 46 LUGARES;Terça;-9,660822152;-35,70162991;IDA;9
MGRN0213055;BELO HORIZONTE(MG) - NATAL(RN);69914000;RECIFE;23:55;D+1;FROTA SEMI E CONV - 46 LUGARES;Terça;-8,062762483;-34,88894194;IDA;10
MGRN0213055;BELO HORIZONTE(MG) - NATAL(RN);69914000;JOAO PESSOA;01:55;D+2;FROTA SEMI E CONV - 46 LUGARES;Terça;-7,14938202;-34,87338481;IDA;11
MGRN0213055;BELO HORIZONTE(MG) - NATAL(RN);69914000;MAMANGUAPE;02:50;D+2;FROTA SEMI E CONV - 46 LUGARES;Terça;-6,833715147;-35,1238932;IDA;12
MGRN0213055;BELO HORIZONTE(MG) - NATAL(RN);69914000;NATAL;04:40;D+2;FROTA SEMI E CONV - 46 LUGARES;Terça;-5,750898538;-35,25225473;IDA;13
PBRJ0213044;GUARABIRA(PB) - RIO DE JANEIRO(RJ);1390930;CAMPINA GRANDE;09:00;D+0;FROTA SEMI E CONV - 46 LUGARES;Segunda;-7,22149704;-35,88385911;IDA;1
PBRJ0213044;GUARABIRA(PB) - RIO DE JANEIRO(RJ);1390930;ALAGOA GRANDE;09:20;D+0;FROTA SEMI E CONV - 46 LUGARES;Segunda;-7,036775;-35,63389198;IDA;2
PBRJ0213044;GUARABIRA(PB) - RIO DE JANEIRO(RJ);1390930;GUARABIRA;09:30;D+0;FROTA SEMI E CONV - 46 LUGARES;Segunda;-6,852715;-35,48996498;IDA;3
PBRJ0213044;GUARABIRA(PB) - RIO DE JANEIRO(RJ);1390930;JOAO PESSOA;11:30;D+0;FROTA SEMI E CONV - 46 LUGARES;Segunda;-7,14938202;-34,87338481;IDA;4
PBRJ0213044;GUARABIRA(PB) - RIO DE JANEIRO(RJ);1390930;RECIFE;14:10;D+0;FROTA SEMI E CONV - 46 LUGARES;Segunda;-8,062762483;-34,88894194;IDA;5
PBRJ0213044;GUARABIRA(PB) - RIO DE JANEIRO(RJ);1390930;PALMARES;16:25;D+0;FROTA SEMI E CONV - 46 LUGARES;Segunda;-8,6790825;-35,58833599;IDA;6
PBRJ0213044;GUARABIRA(PB) - RIO DE JANEIRO(RJ);1390930;SAO MIGUEL DOS CAMPOS;20:10;D+0;FROTA SEMI E CONV - 46 LUGARES;Segunda;-9,779934576;-36,09426427;IDA;7
PBRJ0213044;GUARABIRA(PB) - RIO DE JANEIRO(RJ);1390930;PROPRIA;21:30;D+0;FROTA SEMI E CONV - 46 LUGARES;Segunda;-10,20820732;-36,84209936;IDA;8
PBRJ0213044;GUARABIRA(PB) - RIO DE JANEIRO(RJ);1390930;ALAGOINHAS;03:20;D+1;FROTA SEMI E CONV - 46 LUGARES;Segunda;-12,13418259;-38,42261577;IDA;9
PBRJ0213044;GUARABIRA(PB) - RIO DE JANEIRO(RJ);1390930;FEIRA DE SANTANA;06:30;D+1;FROTA SEMI E CONV - 46 LUGARES;Segunda;-12,22928425;-38,9600331;IDA;10
PBRJ0213044;GUARABIRA(PB) - RIO DE JANEIRO(RJ);1390930;ITABUNA;16:05;D+1;FROTA SEMI E CONV - 46 LUGARES;Segunda;-14,78903955;-39,27310895;IDA;11
PBRJ0213044;GUARABIRA(PB) - RIO DE JANEIRO(RJ);1390930;VITORIA;06:20;D+2;FROTA SEMI E CONV - 46 LUGARES;Segunda;-20,32015379;-40,32220873;IDA;12
PBRJ0213044;GUARABIRA(PB) - RIO DE JANEIRO(RJ);1390930;CAMPOS DOS GOYTACAZES;11:30;D+2;FROTA SEMI E CONV - 46 LUGARES;Segunda;-21,75189863;-41,33047649;IDA;13
PBRJ0213044;GUARABIRA(PB) - RIO DE JANEIRO(RJ);1390930;RIO DE JANEIRO;16:00;D+2;FROTA SEMI E CONV - 46 LUGARES;Segunda;-22,87665212;-43,22787513;IDA;14
PBRJ0213044;GUARABIRA(PB) - RIO DE JANEIRO(RJ);1391400;RIO DE JANEIRO;14:00;D+0;FROTA SEMI E CONV - 46 LUGARES;Quinta;-22,87665212;-43,22787513;VOLTA;1
PBRJ0213044;GUARABIRA(PB) - RIO DE JANEIRO(RJ);1391400;CAMPOS DOS GOYTACAZES;18:30;D+0;FROTA SEMI E CONV - 46 LUGARES;Quinta;-21,75189863;-41,33047649;VOLTA;2
PBRJ0213044;GUARABIRA(PB) - RIO DE JANEIRO(RJ);1391400;VITORIA;23:50;D+0;FROTA SEMI E CONV - 46 LUGARES;Quinta;-20,32015379;-40,32220873;VOLTA;3
PBRJ0213044;GUARABIRA(PB) - RIO DE JANEIRO(RJ);1391400;ITABUNA;11:30;D+1;FROTA SEMI E CONV - 46 LUGARES;Quinta;-14,78903955;-39,27310895;VOLTA;4
PBRJ0213044;GUARABIRA(PB) - RIO DE JANEIRO(RJ);1391400;FEIRA DE SANTANA;23:40;D+1;FROTA SEMI E CONV - 46 LUGARES;Quinta;-12,22928425;-38,9600331;VOLTA;5
PBRJ0213044;GUARABIRA(PB) - RIO DE JANEIRO(RJ);1391400;ALAGOINHAS;02:30;D+2;FROTA SEMI E CONV - 46 LUGARES;Quinta;-12,13418259;-38,42261577;VOLTA;6
PBRJ0213044;GUARABIRA(PB) - RIO DE JANEIRO(RJ);1391400;PROPRIA;06:00;D+2;FROTA SEMI E CONV - 46 LUGARES;Quinta;-10,20820732;-36,84209936;VOLTA;7
PBRJ0213044;GUARABIRA(PB) - RIO DE JANEIRO(RJ);1391400;SAO MIGUEL DOS CAMPOS;08:00;D+2;FROTA SEMI E CONV - 46 LUGARES;Quinta;-9,779934576;-36,09426427;VOLTA;8
PBRJ0213044;GUARABIRA(PB) - RIO DE JANEIRO(RJ);1391400;PALMARES;12:30;D+2;FROTA SEMI E CONV - 46 LUGARES;Quinta;-8,6790825;-35,58833599;VOLTA;9
PBRJ0213044;GUARABIRA(PB) - RIO DE JANEIRO(RJ);1391400;RECIFE;14:30;D+2;FROTA SEMI E CONV - 46 LUGARES;Quinta;-8,062762483;-34,88894194;VOLTA;10
PBRJ0213044;GUARABIRA(PB) - RIO DE JANEIRO(RJ);1391400;JOAO PESSOA;17:00;D+2;FROTA SEMI E CONV - 46 LUGARES;Quinta;-7,14938202;-34,87338481;VOLTA;11
PBRJ0213044;GUARABIRA(PB) - RIO DE JANEIRO(RJ);1391400;GUARABIRA;19:00;D+2;FROTA SEMI E CONV - 46 LUGARES;Quinta;-6,852715;-35,48996498;VOLTA;12
PBRJ0213044;GUARABIRA(PB) - RIO DE JANEIRO(RJ);1391400;ALAGOA GRANDE;20:00;D+2;FROTA SEMI E CONV - 46 LUGARES;Quinta;-7,036775;-35,63389198;VOLTA;13
PBRJ0213044;GUARABIRA(PB) - RIO DE JANEIRO(RJ);1391400;CAMPINA GRANDE;22:00;D+2;FROTA SEMI E CONV - 46 LUGARES;Quinta;-7,22149704;-35,88385911;VOLTA;14
PBRJ0213044;GUARABIRA(PB) - RIO DE JANEIRO(RJ);1400600;CAMPINA GRANDE;06:00;D+0;FROTA SEMI E CONV - 46 LUGARES;Sábado;-7,22149704;-35,88385911;IDA;1
PBRJ0213044;GUARABIRA(PB) - RIO DE JANEIRO(RJ);1400600;ALAGOA GRANDE;08:50;D+0;FROTA SEMI E CONV - 46 LUGARES;Sábado;-7,036775;-35,63389198;IDA;2
PBRJ0213044;GUARABIRA(PB) - RIO DE JANEIRO(RJ);1400600;GUARABIRA;09:30;D+0;FROTA SEMI E CONV - 46 LUGARES;Sábado;-6,852715;-35,48996498;IDA;3
PBRJ0213044;GUARABIRA(PB) - RIO DE JANEIRO(RJ);1400600;JOAO PESSOA;11:30;D+0;FROTA SEMI E CONV - 46 LUGARES;Sábado;-7,14938202;-34,87338481;IDA;4
PBRJ0213044;GUARABIRA(PB) - RIO DE JANEIRO(RJ);1400600;RECIFE;14:10;D+0;FROTA SEMI E CONV - 46 LUGARES;Sábado;-8,062762483;-34,88894194;IDA;5
PBRJ0213044;GUARABIRA(PB) - RIO DE JANEIRO(RJ);1400600;PALMARES;16:25;D+0;FROTA SEMI E CONV - 46 LUGARES;Sábado;-8,6790825;-35,58833599;IDA;6
PBRJ0213044;GUARABIRA(PB) - RIO DE JANEIRO(RJ);1400600;SAO MIGUEL DOS CAMPOS;20:10;D+0;FROTA SEMI E CONV - 46 LUGARES;Sábado;-9,779934576;-36,09426427;IDA;7
PBRJ0213044;GUARABIRA(PB) - RIO DE JANEIRO(RJ);1400600;PROPRIA;21:30;D+0;FROTA SEMI E CONV - 46 LUGARES;Sábado;-10,20820732;-36,84209936;IDA;8
PBRJ0213044;GUARABIRA(PB) - RIO DE JANEIRO(RJ);1400600;ALAGOINHAS;03:20;D+1;FROTA SEMI E CONV - 46 LUGARES;Sábado;-12,13418259;-38,42261577;IDA;9
PBRJ0213044;GUARABIRA(PB) - RIO DE JANEIRO(RJ);1400600;FEIRA DE SANTANA;06:30;D+1;FROTA SEMI E CONV - 46 LUGARES;Sábado;-12,22928425;-38,9600331;IDA;10
PBRJ0213044;GUARABIRA(PB) - RIO DE JANEIRO(RJ);1400600;ITABUNA;11:35;D+1;FROTA SEMI E CONV - 46 LUGARES;Sábado;-14,78903955;-39,27310895;IDA;11
PBRJ0213044;GUARABIRA(PB) - RIO DE JANEIRO(RJ);1400600;VITORIA;06:20;D+2;FROTA SEMI E CONV - 46 LUGARES;Sábado;-20,32015379;-40,32220873;IDA;12
PBRJ0213044;GUARABIRA(PB) - RIO DE JANEIRO(RJ);1400600;CAMPOS DOS GOYTACAZES;11:30;D+2;FROTA SEMI E CONV - 46 LUGARES;Sábado;-21,75189863;-41,33047649;IDA;13
PBRJ0213044;GUARABIRA(PB) - RIO DE JANEIRO(RJ);1400600;RIO DE JANEIRO;16:00;D+2;FROTA SEMI E CONV - 46 LUGARES;Sábado;-22,87665212;-43,22787513;IDA;14
PBRJ0213044;GUARABIRA(PB) - RIO DE JANEIRO(RJ);1401400;RIO DE JANEIRO;14:00;D+0;FROTA SEMI E CONV - 46 LUGARES;Quarta;-22,87665212;-43,22787513;VOLTA;1
PBRJ0213044;GUARABIRA(PB) - RIO DE JANEIRO(RJ);1401400;CAMPOS DOS GOYTACAZES;18:30;D+0;FROTA SEMI E CONV - 46 LUGARES;Quarta;-21,75189863;-41,33047649;VOLTA;2
PBRJ0213044;GUARABIRA(PB) - RIO DE JANEIRO(RJ);1401400;VITORIA;23:50;D+0;FROTA SEMI E CONV - 46 LUGARES;Quarta;-20,32015379;-40,32220873;VOLTA;3
PBRJ0213044;GUARABIRA(PB) - RIO DE JANEIRO(RJ);1401400;ITABUNA;09:25;D+1;FROTA SEMI E CONV - 46 LUGARES;Quarta;-14,78903955;-39,27310895;VOLTA;4
PBRJ0213044;GUARABIRA(PB) - RIO DE JANEIRO(RJ);1401400;FEIRA DE SANTANA;23:40;D+1;FROTA SEMI E CONV - 46 LUGARES;Quarta;-12,22928425;-38,9600331;VOLTA;5
PBRJ0213044;GUARABIRA(PB) - RIO DE JANEIRO(RJ);1401400;ALAGOINHAS;02:30;D+2;FROTA SEMI E CONV - 46 LUGARES;Quarta;-12,13418259;-38,42261577;VOLTA;6
PBRJ0213044;GUARABIRA(PB) - RIO DE JANEIRO(RJ);1401400;PROPRIA;06:00;D+2;FROTA SEMI E CONV - 46 LUGARES;Quarta;-10,20820732;-36,84209936;VOLTA;7
PBRJ0213044;GUARABIRA(PB) - RIO DE JANEIRO(RJ);1401400;SAO MIGUEL DOS CAMPOS;08:00;D+2;FROTA SEMI E CONV - 46 LUGARES;Quarta;-9,779934576;-36,09426427;VOLTA;8
PBRJ0213044;GUARABIRA(PB) - RIO DE JANEIRO(RJ);1401400;PALMARES;12:30;D+2;FROTA SEMI E CONV - 46 LUGARES;Quarta;-8,6790825;-35,58833599;VOLTA;9
PBRJ0213044;GUARABIRA(PB) - RIO DE JANEIRO(RJ);1401400;RECIFE;14:30;D+2;FROTA SEMI E CONV - 46 LUGARES;Quarta;-8,062762483;-34,88894194;VOLTA;10
PBRJ0213044;GUARABIRA(PB) - RIO DE JANEIRO(RJ);1401400;JOAO PESSOA;17:00;D+2;FROTA SEMI E CONV - 46 LUGARES;Quarta;-7,14938202;-34,87338481;VOLTA;11
PBRJ0213044;GUARABIRA(PB) - RIO DE JANEIRO(RJ);1401400;GUARABIRA;19:00;D+2;FROTA SEMI E CONV - 46 LUGARES;Quarta;-6,852715;-35,48996498;VOLTA;12
PBRJ0213044;GUARABIRA(PB) - RIO DE JANEIRO(RJ);1401400;ALAGOA GRANDE;20:00;D+2;FROTA SEMI E CONV - 46 LUGARES;Quarta;-7,036775;-35,63389198;VOLTA;13
PBRJ0213044;GUARABIRA(PB) - RIO DE JANEIRO(RJ);1401400;CAMPINA GRANDE;22:30;D+2;FROTA SEMI E CONV - 46 LUGARES;Quarta;-7,22149704;-35,88385911;VOLTA;14
PBRJ0213093;CAMPINA GRANDE(PB) - RIO DE JANEIRO(RJ);90541320;RIO DE JANEIRO;13:30;D+0;SEMI E CONV - MISTO 30L;Sexta;-22,87665212;-43,22787513;VOLTA;1
PBRJ0213093;CAMPINA GRANDE(PB) - RIO DE JANEIRO(RJ);90541320;CAMPOS DOS GOYTACAZES;18:00;D+0;SEMI E CONV - MISTO 30L;Sexta;-21,75189863;-41,33047649;VOLTA;2
PBRJ0213093;CAMPINA GRANDE(PB) - RIO DE JANEIRO(RJ);90541320;ITABUNA;11:35;D+1;SEMI E CONV - MISTO 30L;Sexta;-14,78903955;-39,27310895;VOLTA;3
PBRJ0213093;CAMPINA GRANDE(PB) - RIO DE JANEIRO(RJ);90541320;FEIRA DE SANTANA;17:35;D+1;SEMI E CONV - MISTO 30L;Sexta;-12,22928425;-38,9600331;VOLTA;4
PBRJ0213093;CAMPINA GRANDE(PB) - RIO DE JANEIRO(RJ);90541320;ALAGOINHAS;20:15;D+1;SEMI E CONV - MISTO 30L;Sexta;-12,13418259;-38,42261577;VOLTA;5
PBRJ0213093;CAMPINA GRANDE(PB) - RIO DE JANEIRO(RJ);90541320;ESTANCIA;23:20;D+1;SEMI E CONV - MISTO 30L;Sexta;-11,26794865;-37,44001085;VOLTA;6
PBRJ0213093;CAMPINA GRANDE(PB) - RIO DE JANEIRO(RJ);90541320;PROPRIA;00:50;D+2;SEMI E CONV - MISTO 30L;Sexta;-10,20820732;-36,84209936;VOLTA;7
PBRJ0213093;CAMPINA GRANDE(PB) - RIO DE JANEIRO(RJ);90541320;SAO MIGUEL DOS CAMPOS;04:50;D+2;SEMI E CONV - MISTO 30L;Sexta;-9,779934576;-36,09426427;VOLTA;8
PBRJ0213093;CAMPINA GRANDE(PB) - RIO DE JANEIRO(RJ);90541320;CARUARU;09:55;D+2;SEMI E CONV - MISTO 30L;Sexta;-8,285898;-35,96707336;VOLTA;9
PBRJ0213093;CAMPINA GRANDE(PB) - RIO DE JANEIRO(RJ);90541320;SANTA CRUZ DO CAPIBARIBE;10:25;D+2;SEMI E CONV - MISTO 30L;Sexta;-7,9551895;-36,20395002;VOLTA;10
PBRJ0213093;CAMPINA GRANDE(PB) - RIO DE JANEIRO(RJ);90541320;CAMPINA GRANDE;16:00;D+2;SEMI E CONV - MISTO 30L;Sexta;-7,22149704;-35,88385911;VOLTA;11
PBRJ0213093;CAMPINA GRANDE(PB) - RIO DE JANEIRO(RJ);90541500;CAMPINA GRANDE;15:00;D+0;SEMI E CONV - MISTO 30L;Sexta;-7,22149704;-35,88385911;IDA;1
PBRJ0213093;CAMPINA GRANDE(PB) - RIO DE JANEIRO(RJ);90541500;SANTA CRUZ DO CAPIBARIBE;16:10;D+0;SEMI E CONV - MISTO 30L;Sexta;-7,9551895;-36,20395002;IDA;2
PBRJ0213093;CAMPINA GRANDE(PB) - RIO DE JANEIRO(RJ);90541500;CARUARU;17:30;D+0;SEMI E CONV - MISTO 30L;Sexta;-8,285898;-35,96707336;IDA;3
PBRJ0213093;CAMPINA GRANDE(PB) - RIO DE JANEIRO(RJ);90541500;SAO MIGUEL DOS CAMPOS;21:20;D+0;SEMI E CONV - MISTO 30L;Sexta;-9,779934576;-36,09426427;IDA;4
PBRJ0213093;CAMPINA GRANDE(PB) - RIO DE JANEIRO(RJ);90541500;PROPRIA;23:20;D+0;SEMI E CONV - MISTO 30L;Sexta;-10,20820732;-36,84209936;IDA;5
PBRJ0213093;CAMPINA GRANDE(PB) - RIO DE JANEIRO(RJ);90541500;ESTANCIA;03:05;D+1;SEMI E CONV - MISTO 30L;Sexta;-11,26794865;-37,44001085;IDA;6
PBRJ0213093;CAMPINA GRANDE(PB) - RIO DE JANEIRO(RJ);90541500;ALAGOINHAS;05:50;D+1;SEMI E CONV - MISTO 30L;Sexta;-12,13418259;-38,42261577;IDA;7
PBRJ0213093;CAMPINA GRANDE(PB) - RIO DE JANEIRO(RJ);90541500;FEIRA DE SANTANA;07:35;D+1;SEMI E CONV - MISTO 30L;Sexta;-12,22928425;-38,9600331;IDA;8
PBRJ0213093;CAMPINA GRANDE(PB) - RIO DE JANEIRO(RJ);90541500;ITABUNA;16:10;D+1;SEMI E CONV - MISTO 30L;Sexta;-14,78903955;-39,27310895;IDA;9
PBRJ0213093;CAMPINA GRANDE(PB) - RIO DE JANEIRO(RJ);90541500;CAMPOS DOS GOYTACAZES;12:15;D+2;SEMI E CONV - MISTO 30L;Sexta;-21,75189863;-41,33047649;IDA;10
PBRJ0213093;CAMPINA GRANDE(PB) - RIO DE JANEIRO(RJ);90541500;RIO DE JANEIRO;17:35;D+2;SEMI E CONV - MISTO 30L;Sexta;-22,87665212;-43,22787513;IDA;11
PBSP0213042;CAMPINA GRANDE(PB) - SAO PAULO(SP);130800;CAMPINA GRANDE;08:00;D+0;FROTA SEMI E CONV - 46 LUGARES;Sábado;-7,22149704;-35,88385911;IDA;1
PBSP0213042;CAMPINA GRANDE(PB) - SAO PAULO(SP);130800;SERTANIA;11:30;D+0;FROTA SEMI E CONV - 46 LUGARES;Sábado;-8,07245;-37,2673901;IDA;2
PBSP0213042;CAMPINA GRANDE(PB) - SAO PAULO(SP);130800;TUPARETAMA;13:00;D+0;FROTA SEMI E CONV - 46 LUGARES;Sábado;-7,598759465;-37,31118181;IDA;3
PBSP0213042;CAMPINA GRANDE(PB) - SAO PAULO(SP);130800;SAO JOSE DO EGITO;13:30;D+0;FROTA SEMI E CONV - 46 LUGARES;Sábado;-7,474025183;-37,27507219;IDA;4
PBSP0213042;CAMPINA GRANDE(PB) - SAO PAULO(SP);130800;AFOGADOS DA INGAZEIRA;15:00;D+0;FROTA SEMI E CONV - 46 LUGARES;Sábado;-7,748327586;-37,63768602;IDA;5
PBSP0213042;CAMPINA GRANDE(PB) - SAO PAULO(SP);130800;SERRA TALHADA;16:30;D+0;FROTA SEMI E CONV - 46 LUGARES;Sábado;-7,98799752;-38,29631495;IDA;6
PBSP0213042;CAMPINA GRANDE(PB) - SAO PAULO(SP);130800;SENHOR DO BONFIM;01:30;D+1;FROTA SEMI E CONV - 46 LUGARES;Sábado;-10,45677149;-40,18998454;IDA;7
PBSP0213042;CAMPINA GRANDE(PB) - SAO PAULO(SP);130800;FEIRA DE SANTANA;06:00;D+1;FROTA SEMI E CONV - 46 LUGARES;Sábado;-12,22928425;-38,9600331;IDA;8
PBSP0213042;CAMPINA GRANDE(PB) - SAO PAULO(SP);130800;ITABUNA;11:25;D+1;FROTA SEMI E CONV - 46 LUGARES;Sábado;-14,78903955;-39,27310895;IDA;9
PBSP0213042;CAMPINA GRANDE(PB) - SAO PAULO(SP);130800;VITORIA;09:30;D+2;FROTA SEMI E CONV - 46 LUGARES;Sábado;-20,32015379;-40,32220873;IDA;10
PBSP0213042;CAMPINA GRANDE(PB) - SAO PAULO(SP);130800;CAMPOS DOS GOYTACAZES;14:30;D+2;FROTA SEMI E CONV - 46 LUGARES;Sábado;-21,75189863;-41,33047649;IDA;11
PBSP0213042;CAMPINA GRANDE(PB) - SAO PAULO(SP);130800;RIO DE JANEIRO;19:30;D+2;FROTA SEMI E CONV - 46 LUGARES;Sábado;-22,87665212;-43,22787513;IDA;12
PBSP0213042;CAMPINA GRANDE(PB) - SAO PAULO(SP);130800;SAO PAULO;03:00;D+3;FROTA SEMI E CONV - 46 LUGARES;Sábado;-23,5673865;-46,57038318;IDA;13
PBSP0213042;CAMPINA GRANDE(PB) - SAO PAULO(SP);1390800;SAO PAULO;08:00;D+0;FROTA SEMI E CONV - 46 LUGARES;Quarta, Domingo;-23,5673865;-46,57038318;VOLTA;1
PBSP0213042;CAMPINA GRANDE(PB) - SAO PAULO(SP);1390800;RIO DE JANEIRO;15:30;D+0;FROTA SEMI E CONV - 46 LUGARES;Quarta, Domingo;-22,87665212;-43,22787513;VOLTA;2
PBSP0213042;CAMPINA GRANDE(PB) - SAO PAULO(SP);1390800;CAMPOS DOS GOYTACAZES;20:00;D+0;FROTA SEMI E CONV - 46 LUGARES;Quarta, Domingo;-21,75189863;-41,33047649;VOLTA;3
PBSP0213042;CAMPINA GRANDE(PB) - SAO PAULO(SP);1390800;VITORIA;23:59;D+0;FROTA SEMI E CONV - 46 LUGARES;Quarta, Domingo;-20,32015379;-40,32220873;VOLTA;4
PBSP0213042;CAMPINA GRANDE(PB) - SAO PAULO(SP);1390800;ITABUNA;14:00;D+1;FROTA SEMI E CONV - 46 LUGARES;Quarta, Domingo;-14,78903955;-39,27310895;VOLTA;5
PBSP0213042;CAMPINA GRANDE(PB) - SAO PAULO(SP);1390800;FEIRA DE SANTANA;21:30;D+1;FROTA SEMI E CONV - 46 LUGARES;Quarta, Domingo;-12,22928425;-38,9600331;VOLTA;6
PBSP0213042;CAMPINA GRANDE(PB) - SAO PAULO(SP);1390800;SENHOR DO BONFIM;02:30;D+2;FROTA SEMI E CONV - 46 LUGARES;Quarta, Domingo;-10,45677149;-40,18998454;VOLTA;7
PBSP0213042;CAMPINA GRANDE(PB) - SAO PAULO(SP);1390800;SERRA TALHADA;10:15;D+2;FROTA SEMI E CONV - 46 LUGARES;Quarta, Domingo;-7,98799752;-38,29631495;VOLTA;8
PBSP0213042;CAMPINA GRANDE(PB) - SAO PAULO(SP);1390800;AFOGADOS DA INGAZEIRA;11:45;D+2;FROTA SEMI E CONV - 46 LUGARES;Quarta, Domingo;-7,748327586;-37,63768602;VOLTA;9
PBSP0213042;CAMPINA GRANDE(PB) - SAO PAULO(SP);1390800;SAO JOSE DO EGITO;13:15;D+2;FROTA SEMI E CONV - 46 LUGARES;Quarta, Domingo;-7,474025183;-37,27507219;VOLTA;10
PBSP0213042;CAMPINA GRANDE(PB) - SAO PAULO(SP);1390800;TUPARETAMA;13:45;D+2;FROTA SEMI E CONV - 46 LUGARES;Quarta, Domingo;-7,598759465;-37,31118181;VOLTA;11
PBSP0213042;CAMPINA GRANDE(PB) - SAO PAULO(SP);1390800;SERTANIA;15:15;D+2;FROTA SEMI E CONV - 46 LUGARES;Quarta, Domingo;-8,07245;-37,2673901;VOLTA;12
PBSP0213042;CAMPINA GRANDE(PB) - SAO PAULO(SP);1390800;CAMPINA GRANDE;19:30;D+2;FROTA SEMI E CONV - 46 LUGARES;Quarta, Domingo;-7,22149704;-35,88385911;VOLTA;13
PBSP0213042;CAMPINA GRANDE(PB) - SAO PAULO(SP);1391230;SAO PAULO;09:00;D+0;FROTA SEMI E CONV - 46 LUGARES;Terça;-23,5673865;-46,57038318;VOLTA;1
PBSP0213042;CAMPINA GRANDE(PB) - SAO PAULO(SP);1391230;RIO DE JANEIRO;15:40;D+0;FROTA SEMI E CONV - 46 LUGARES;Terça;-22,87665212;-43,22787513;VOLTA;2
PBSP0213042;CAMPINA GRANDE(PB) - SAO PAULO(SP);1391230;CAMPOS DOS GOYTACAZES;21:00;D+0;FROTA SEMI E CONV - 46 LUGARES;Terça;-21,75189863;-41,33047649;VOLTA;3
PBSP0213042;CAMPINA GRANDE(PB) - SAO PAULO(SP);1391230;VITORIA;01:30;D+1;FROTA SEMI E CONV - 46 LUGARES;Terça;-20,32015379;-40,32220873;VOLTA;4
PBSP0213042;CAMPINA GRANDE(PB) - SAO PAULO(SP);1391230;ITABUNA;13:05;D+1;FROTA SEMI E CONV - 46 LUGARES;Terça;-14,78903955;-39,27310895;VOLTA;5
PBSP0213042;CAMPINA GRANDE(PB) - SAO PAULO(SP);1391230;FEIRA DE SANTANA;02:15;D+2;FROTA SEMI E CONV - 46 LUGARES;Terça;-12,22928425;-38,9600331;VOLTA;6
PBSP0213042;CAMPINA GRANDE(PB) - SAO PAULO(SP);1391230;SENHOR DO BONFIM;08:00;D+2;FROTA SEMI E CONV - 46 LUGARES;Terça;-10,45677149;-40,18998454;VOLTA;7
PBSP0213042;CAMPINA GRANDE(PB) - SAO PAULO(SP);1391230;SERRA TALHADA;16:45;D+2;FROTA SEMI E CONV - 46 LUGARES;Terça;-7,98799752;-38,29631495;VOLTA;8
PBSP0213042;CAMPINA GRANDE(PB) - SAO PAULO(SP);1391230;ARCOVERDE;19:25;D+2;FROTA SEMI E CONV - 46 LUGARES;Terça;-8,4239405;-37,05650556;VOLTA;9
PBSP0213042;CAMPINA GRANDE(PB) - SAO PAULO(SP);1391230;CARUARU;21:45;D+2;FROTA SEMI E CONV - 46 LUGARES;Terça;-8,285898;-35,96707336;VOLTA;10
PBSP0213042;CAMPINA GRANDE(PB) - SAO PAULO(SP);1391230;SANTA CRUZ DO CAPIBARIBE;23:05;D+2;FROTA SEMI E CONV - 46 LUGARES;Terça;-7,9551895;-36,20395002;VOLTA;11
